filepath,xmin,xmax,ymin,ymax
./data/all/362a0fbb2a933887.jpg,229,793,352,550
./data/all/36427fab24232c5e.jpg,254,294,619,633
./data/all/36427fab24232c5e.jpg,445,493,683,697
./data/all/3650c31993a9a0f3.jpg,0,178,55,114
./data/all/365ffe4454fead9f.jpg,381,642,676,791
./data/all/366fa19e92ca313a.jpg,88,101,585,599
./data/all/36745e4446a1cc83.jpg,305,427,450,502
./data/all/367b83bb7e3714c7.jpg,477,721,523,581
./data/all/369055a3dc441ab3.jpg,636,708,483,505
./data/all/36a4acd06b2f49f4.jpg,186,269,522,590
./data/all/36b8b9b9ac119187.jpg,618,861,300,412
./data/all/36b8b9b9ac119187.jpg,1009,1022,101,126
./data/all/36bb4164bcd526fc.jpg,737,860,376,424
./data/all/36d2aeae54648117.jpg,23,94,376,413
./data/all/36d2aeae54648117.jpg,718,851,549,618
./data/all/36d655fdf2890321.jpg,198,271,353,394
./data/all/36db97e4b8ebaa38.jpg,127,166,443,466
./data/all/36db97e4b8ebaa38.jpg,490,534,520,539
./data/all/36db97e4b8ebaa38.jpg,872,924,537,562
./data/all/36e1293915bb2033.jpg,131,928,117,565
./data/all/36f09010def603a2.jpg,184,259,599,621
./data/all/36f09010def603a2.jpg,583,607,534,541
./data/all/36feaafe32e45dc4.jpg,743,840,151,253
./data/all/37028d089228c52c.jpg,351,492,385,419
./data/all/37028d089228c52c.jpg,754,850,333,359
./data/all/37192d4bd8d51053.jpg,297,389,591,633
./data/all/3724b94349872972.jpg,309,695,183,385
./data/all/37389dc4945658d3.jpg,0,16,439,468
./data/all/37389dc4945658d3.jpg,531,570,355,365
./data/all/37389dc4945658d3.jpg,700,721,348,360
./data/all/3753f195e296c64d.jpg,801,911,384,462
./data/all/37849965c0121f83.jpg,351,455,609,665
./data/all/379b34acaa12842a.jpg,302,413,597,655
./data/all/37a515312eca1d5a.jpg,137,244,416,476
./data/all/37b9ef6e7fcd6515.jpg,421,439,656,667
./data/all/37b9ef6e7fcd6515.jpg,767,785,650,659
./data/all/37bea7ec146a5e61.jpg,353,436,437,507
./data/all/37d695e8fa3ab6cc.jpg,398,418,596,609
./data/all/37d695e8fa3ab6cc.jpg,624,634,575,582
./data/all/37d695e8fa3ab6cc.jpg,847,896,638,666
./data/all/37e8c0b66e6ae552.jpg,0,20,494,503
./data/all/37e8c0b66e6ae552.jpg,115,154,522,540
./data/all/37e8c0b66e6ae552.jpg,911,928,481,493
./data/all/37ebd7166b60491e.jpg,176,226,384,409
./data/all/37fd0f0a590e197f.jpg,190,844,205,569
./data/all/380302eda6f20896.jpg,120,154,669,679
./data/all/380302eda6f20896.jpg,286,333,704,720
./data/all/381debb8cd54cb99.jpg,126,196,683,742
./data/all/381e901d8dcabf24.jpg,375,392,409,425
./data/all/3831e7027912e1e2.jpg,282,820,245,512
./data/all/38345e345ca17217.jpg,706,736,469,481
./data/all/38345e345ca17217.jpg,878,903,470,479
./data/all/383d9d78e4e2a5ec.jpg,455,513,521,578
./data/all/3849ea38702e8189.jpg,299,331,174,189
./data/all/3849ea38702e8189.jpg,323,418,631,677
./data/all/3849ea38702e8189.jpg,967,980,114,121
./data/all/384ac3605e18279a.jpg,129,166,329,342
./data/all/384ac3605e18279a.jpg,692,813,455,497
./data/all/38602dd19b5c6dd5.jpg,448,463,590,595
./data/all/38602dd19b5c6dd5.jpg,677,698,589,600
./data/all/3865301bc034b9ec.jpg,0,67,953,1022
./data/all/3865301bc034b9ec.jpg,597,623,884,898
./data/all/389ee539d5017ead.jpg,792,812,385,403
./data/all/38a00b0dd7f7d0bd.jpg,474,507,736,744
./data/all/38bb7e5eeddc9e28.jpg,156,179,327,340
./data/all/38cb10218d3feb70.jpg,477,502,506,516
./data/all/38d6ca580d9a067f.jpg,576,679,560,594
./data/all/38e7ec3ed30fe8cc.jpg,252,567,830,898
./data/all/38f408579b5c41a4.jpg,286,341,464,483
./data/all/38f78c660124cf39.jpg,136,196,668,703
./data/all/38fb6a274b5b494c.jpg,31,954,211,479
./data/all/390de04bf6ead781.jpg,759,864,119,171
./data/all/391987d994f7b5a4.jpg,912,955,297,325
./data/all/392ea4a7df6bc772.jpg,125,761,327,697
./data/all/3940ddd9f0ae8b5e.jpg,377,692,306,379
./data/all/39424e2050980974.jpg,415,430,187,198
./data/all/39424e2050980974.jpg,648,708,170,191
./data/all/39424e2050980974.jpg,833,865,139,155
./data/all/3944b55fa78d97a6.jpg,839,873,524,533
./data/all/3955a3faede9f6bb.jpg,460,554,560,611
./data/all/3967e7c4900084d6.jpg,368,433,635,652
./data/all/3967e7c4900084d6.jpg,775,800,528,534
./data/all/3989f22ca7ce5d7a.jpg,755,813,521,549
./data/all/3992f81f984f2f5c.jpg,167,227,661,680
./data/all/3995bbdc4fbfac2f.jpg,556,739,210,312
./data/all/39a4fda9800e6c7e.jpg,177,246,441,474
./data/all/39a4fda9800e6c7e.jpg,820,884,387,420
./data/all/1ca35bcd50d17273.jpg,604,665,498,526
./data/all/1d8de391d073f382.jpg,23,997,145,639
./data/all/1e3b4a4cb4a1da64.jpg,222,820,447,740
./data/all/1f38f89b963c48bb.jpg,117,145,580,599
./data/all/1f38f89b963c48bb.jpg,221,268,609,628
./data/all/1f38f89b963c48bb.jpg,379,398,516,526
./data/all/1f38f89b963c48bb.jpg,491,539,622,636
./data/all/1f38f89b963c48bb.jpg,565,598,533,547
./data/all/203ee75ba1deb0a3.jpg,237,259,415,428
./data/all/203ee75ba1deb0a3.jpg,339,369,460,474
./data/all/203ee75ba1deb0a3.jpg,472,547,494,520
./data/all/203ee75ba1deb0a3.jpg,773,793,412,419
./data/all/203ee75ba1deb0a3.jpg,903,917,412,418
./data/all/203ee75ba1deb0a3.jpg,963,982,434,444
./data/all/21380ee84143ad21.jpg,408,446,435,447
./data/all/21380ee84143ad21.jpg,540,566,441,447
./data/all/21380ee84143ad21.jpg,641,659,430,439
./data/all/21380ee84143ad21.jpg,813,837,443,452
./data/all/2259199419d77d97.jpg,447,476,650,660
./data/all/2259199419d77d97.jpg,642,683,650,661
./data/all/230a0d1914172390.jpg,49,824,115,495
./data/all/240e3b08c62e0510.jpg,685,816,230,266
./data/all/251a4f09025639b0.jpg,483,593,317,445
./data/all/25cc0b320c92c400.jpg,759,1006,83,194
./data/all/25cc0b320c92c400.jpg,0,200,285,355
./data/all/27329096d0504719.jpg,617,685,379,426
./data/all/2892bb61ab4d79c0.jpg,659,679,293,310
./data/all/296fa72ee888155c.jpg,48,98,378,407
./data/all/296fa72ee888155c.jpg,696,763,460,499
./data/all/39e6ccbf7abf8696.jpg,654,696,455,472
./data/all/39ed34fd92f3aa43.jpg,747,777,509,523
./data/all/39f062bc2651cacb.jpg,420,529,659,713
./data/all/3a2475c8678cac3d.jpg,150,346,487,564
./data/all/3a2475c8678cac3d.jpg,264,291,32,53
./data/all/3a2475c8678cac3d.jpg,955,998,101,127
./data/all/3a29044f148a3f95.jpg,76,378,404,529
./data/all/3a337b0e0962e6ca.jpg,754,885,380,430
./data/all/3a33a9e7d9ab9d22.jpg,782,921,431,492
./data/all/3a33b97f3b8edaf8.jpg,339,674,398,497
./data/all/3a3c0b4480a5644e.jpg,4,27,504,516
./data/all/3a455a6dcadbbf4c.jpg,189,820,264,454
./data/all/3a45a30be3d3fde7.jpg,146,290,232,268
./data/all/3a4ad03ef0009d91.jpg,42,813,313,703
./data/all/3a51a30178206a48.jpg,526,539,554,563
./data/all/3a51a30178206a48.jpg,968,998,639,655
./data/all/3a5a4e8e23d8dedb.jpg,46,828,75,533
./data/all/3a6ae3089546d636.jpg,670,782,438,478
./data/all/3aa51f54300e7a6e.jpg,568,639,381,420
./data/all/3aaa2c1cac29b599.jpg,534,652,519,578
./data/all/3aaa2c1cac29b599.jpg,106,122,139,148
./data/all/3aaa2c1cac29b599.jpg,645,657,100,108
./data/all/3abf17e4fd8417d7.jpg,232,314,311,330
./data/all/3abf17e4fd8417d7.jpg,467,598,322,357
./data/all/3abf17e4fd8417d7.jpg,782,858,283,301
./data/all/3ac6362d11043567.jpg,502,649,634,728
./data/all/3acb62aa92a7ae01.jpg,392,424,347,355
./data/all/3acb62aa92a7ae01.jpg,494,513,344,348
./data/all/3acb62aa92a7ae01.jpg,1012,1022,445,466
./data/all/3acddfb2b87642ec.jpg,87,135,157,173
./data/all/3acddfb2b87642ec.jpg,747,792,274,305
./data/all/3af1ce32d476687a.jpg,751,767,563,571
./data/all/3af34a6337f3ff1e.jpg,390,551,705,809
./data/all/3b04c7041d39696a.jpg,426,632,379,475
./data/all/3b147b28cac2bb92.jpg,319,454,630,674
./data/all/3b147b28cac2bb92.jpg,597,652,401,418
./data/all/3b18ceffb16774e3.jpg,68,108,533,545
./data/all/3b3e5235ea33c327.jpg,190,207,334,354
./data/all/3b3e5235ea33c327.jpg,908,978,515,563
./data/all/3b48ee7c6730b110.jpg,452,583,433,465
./data/all/3b4c53fc6c2a7bfc.jpg,607,634,569,583
./data/all/3b53976a94e33073.jpg,4,43,438,457
./data/all/3b53976a94e33073.jpg,391,516,586,637
./data/all/3b53976a94e33073.jpg,928,959,495,512
./data/all/3b62c9e133159a24.jpg,649,684,865,879
./data/all/3b63f4fffb591402.jpg,749,866,530,610
./data/all/3b63f4fffb591402.jpg,795,856,289,314
./data/all/3b678e3bc4e9e344.jpg,683,724,451,469
./data/all/3b771937ad61311e.jpg,0,64,366,495
./data/all/3b90d4e4dd9d5a17.jpg,210,723,479,740
./data/all/3b9e16169886df98.jpg,810,867,316,388
./data/all/3b9e16169886df98.jpg,926,950,191,210
./data/all/3ba40d83b9434a93.jpg,706,795,549,572
./data/all/3ba58aa073a2dd5c.jpg,154,173,600,613
./data/all/3c0419ceb43f69ad.jpg,10,278,245,429
./data/all/3c1814cf7a941d05.jpg,361,395,560,572
./data/all/3c1814cf7a941d05.jpg,454,482,566,578
./data/all/3c193f10aa47c2db.jpg,807,847,622,627
./data/all/3c1bd58b756fbde6.jpg,846,921,520,544
./data/all/3c38e71360840de2.jpg,235,275,236,247
./data/all/3c38e71360840de2.jpg,868,898,240,251
./data/all/3c47e3d8738cb463.jpg,157,182,329,341
./data/all/3c528b2b44b84b9b.jpg,167,920,324,710
./data/all/3c70a6601bbef454.jpg,695,873,448,518
./data/all/3c7e8437b7ae9379.jpg,90,861,212,593
./data/all/3c81b3f60752e13d.jpg,245,307,564,581
./data/all/3c81b3f60752e13d.jpg,730,768,575,586
./data/all/3cc164ae85fc778b.jpg,214,882,220,513
./data/all/3cd3406c658e54d6.jpg,151,328,284,400
./data/all/3cd3406c658e54d6.jpg,973,1022,202,233
./data/all/3ce323db1cc65305.jpg,169,225,366,383
./data/all/3ce323db1cc65305.jpg,675,765,422,451
./data/all/3cfc9db999159182.jpg,371,589,517,614
./data/all/3d1ec03fd364fcdb.jpg,284,720,305,512
./data/all/3d1ee6aadde9bd66.jpg,789,824,645,659
./data/all/3d407e6c50f15c10.jpg,896,1000,461,546
./data/all/3d51cd1219f0a24e.jpg,663,766,390,443
./data/all/3d523a77ec6091af.jpg,33,89,341,374
./data/all/3d523a77ec6091af.jpg,577,702,388,422
./data/all/3d57aa5b38a488c7.jpg,54,112,513,539
./data/all/3d57aa5b38a488c7.jpg,129,158,285,298
./data/all/3d57aa5b38a488c7.jpg,338,403,614,635
./data/all/3d6b7b8d99aefe8d.jpg,40,986,89,611
./data/all/3d71f69a0ba2c4bb.jpg,639,718,445,483
./data/all/3dbcf6aaed2272d6.jpg,601,707,712,741
./data/all/3dcc44a099b3ff5e.jpg,123,198,529,562
./data/all/3dcc44a099b3ff5e.jpg,733,897,532,578
./data/all/3ded1ceb9562b590.jpg,447,472,524,535
./data/all/3e31f8c56813e7a0.jpg,35,100,367,385
./data/all/3e41451d7452be0c.jpg,451,563,367,408
./data/all/3e4381ae6528a41a.jpg,243,284,632,656
./data/all/3e49089ab8acb088.jpg,797,879,394,483
./data/all/3e5aa43fc18fac46.jpg,157,195,785,798
./data/all/3e5ecc84e07f7ff9.jpg,130,163,450,463
./data/all/3e60a59c95177bc6.jpg,602,667,670,689
./data/all/3e6910081804bc82.jpg,273,311,534,545
./data/all/3e7a6ab6342da6c1.jpg,219,283,377,451
./data/all/3e7c0e7848599dd1.jpg,176,222,417,439
./data/all/3e7c8221d2a4a325.jpg,6,1023,61,677
./data/all/3e9b8673e34bf70c.jpg,113,137,870,884
./data/all/3eac61d79f6eda72.jpg,672,704,629,635
./data/all/3eb002372e0db95b.jpg,73,183,450,525
./data/all/3ec266ccdc83932c.jpg,127,185,334,361
./data/all/3ec266ccdc83932c.jpg,502,524,281,295
./data/all/3ec266ccdc83932c.jpg,827,881,401,419
./data/all/3ed1880503e687b8.jpg,503,530,241,258
./data/all/3ed27d859252d29f.jpg,29,1001,50,638
./data/all/3efbb8087f53f64b.jpg,360,381,858,864
./data/all/3efbb8087f53f64b.jpg,600,630,849,859
./data/all/3f23eeb50bc168a5.jpg,651,770,263,683
./data/all/3f28f3a6ddfe2824.jpg,155,191,629,639
./data/all/3f28f3a6ddfe2824.jpg,835,894,655,671
./data/all/3f4091ce6259771e.jpg,193,243,403,435
./data/all/3f4bbcb2f5372006.jpg,120,748,287,461
./data/all/3f6336e88ce96a84.jpg,285,343,59,98
./data/all/3f780ac9d2eabce6.jpg,278,363,494,520
./data/all/3f79246a83cbe38b.jpg,317,756,309,531
./data/all/3f8bfa4549f3da4f.jpg,186,350,461,513
./data/all/3fa7a8eb0d2ce300.jpg,65,110,954,969
./data/all/3fa7a8eb0d2ce300.jpg,461,501,979,993
./data/all/3fc033f1f0ac096c.jpg,760,829,371,431
./data/all/3fc707175c8a9d60.jpg,36,88,311,326
./data/all/3fc707175c8a9d60.jpg,167,282,496,561
./data/all/3fe012d7a03f9927.jpg,324,363,439,463
./data/all/3fe012d7a03f9927.jpg,676,697,391,401
./data/all/3fe012d7a03f9927.jpg,884,924,451,469
./data/all/3fe04062d85f3620.jpg,93,114,597,612
./data/all/3fe04062d85f3620.jpg,233,243,569,579
./data/all/3fe04062d85f3620.jpg,887,899,639,656
./data/all/3fe55288e66f5541.jpg,733,815,327,389
./data/all/402613144db2b0d5.jpg,325,350,817,831
./data/all/4030ed485f2efeba.jpg,388,683,227,378
./data/all/40425b879664b4b9.jpg,133,177,469,483
./data/all/40425b879664b4b9.jpg,334,360,440,453
./data/all/40425b879664b4b9.jpg,432,448,428,440
./data/all/40425b879664b4b9.jpg,614,637,440,450
./data/all/404afddf6bfe4a2d.jpg,86,147,237,270
./data/all/40a00fa26d162062.jpg,22,226,344,429
./data/all/40c1e13b55ea56fa.jpg,24,101,686,726
./data/all/40c1e13b55ea56fa.jpg,336,380,614,640
./data/all/40c1e13b55ea56fa.jpg,534,577,610,630
./data/all/40c1e13b55ea56fa.jpg,810,840,565,579
./data/all/40c1e13b55ea56fa.jpg,962,988,549,567
./data/all/40d061eac6c3f1cd.jpg,591,618,400,409
./data/all/40d061eac6c3f1cd.jpg,778,813,397,410
./data/all/40d9a65dba85495e.jpg,84,934,128,632
./data/all/40dc558f2bcd31fb.jpg,210,234,393,416
./data/all/40e229ead8c0dd59.jpg,46,112,552,570
./data/all/4105f520b7afc5c4.jpg,277,318,746,773
./data/all/4106fdfda17fe27e.jpg,67,979,136,553
./data/all/410a45d359ef7fc4.jpg,836,859,143,151
./data/all/411fff784693d9ab.jpg,323,361,646,666
./data/all/411fff784693d9ab.jpg,720,744,640,652
./data/all/4147e84f354ab68f.jpg,74,101,495,513
./data/all/414c40a5f38d1bee.jpg,424,548,463,509
./data/all/417786491eec4589.jpg,791,817,661,672
./data/all/41a4a66180373fc7.jpg,164,248,273,300
./data/all/41a4a66180373fc7.jpg,441,556,509,548
./data/all/41a4a66180373fc7.jpg,966,1016,97,112
./data/all/41a789b136c2d2f8.jpg,496,612,516,575
./data/all/41aad67da9212d64.jpg,507,665,346,397
./data/all/41bdbe74b4adc2d7.jpg,205,288,735,820
./data/all/41bf05a236f732b3.jpg,283,487,437,546
./data/all/41ce67021d8dc21b.jpg,75,722,100,549
./data/all/41f4356da2f7221f.jpg,363,378,685,693
./data/all/41f4356da2f7221f.jpg,460,498,698,715
./data/all/4255c31e0ea285ea.jpg,217,326,480,526
./data/all/426cc2a36886d1f9.jpg,833,887,431,470
./data/all/427b6806caf956cf.jpg,100,143,522,533
./data/all/42868904df8a8633.jpg,174,208,423,443
./data/all/42868904df8a8633.jpg,701,731,467,484
./data/all/42873efc9561962a.jpg,810,863,506,612
./data/all/4289dcda09d077ed.jpg,88,944,15,739
./data/all/42bc4fad8c30ea8b.jpg,665,728,408,442
./data/all/42be1688733c6ff8.jpg,787,831,561,574
./data/all/42bf9b49052d69ac.jpg,405,669,260,346
./data/all/42bf9b49052d69ac.jpg,867,923,4,29
./data/all/42eb5186c5122fb1.jpg,58,88,873,896
./data/all/42eb5186c5122fb1.jpg,500,530,887,913
./data/all/42f3c780f23f327a.jpg,190,363,277,382
./data/all/42fcc771ee22e7ae.jpg,183,243,414,439
./data/all/430fda49e5c93ca4.jpg,864,886,145,157
./data/all/43176eeb91f7a432.jpg,461,553,451,487
./data/all/431d2d38159ce75d.jpg,854,879,661,678
./data/all/43308a0a2c68366e.jpg,124,243,289,334
./data/all/43476197a2e2cea0.jpg,237,383,441,493
./data/all/435539125452f7dc.jpg,50,955,473,956
./data/all/435c9e0ac12f8939.jpg,507,544,468,486
./data/all/435c9e0ac12f8939.jpg,824,913,510,543
./data/all/435d0a1573f6ab49.jpg,190,268,550,578
./data/all/43631e621ee656b6.jpg,171,303,462,497
./data/all/43631e621ee656b6.jpg,788,954,625,668
./data/all/436449137d4d025b.jpg,734,841,267,322
./data/all/436449137d4d025b.jpg,71,146,222,250
./data/all/436b9e9f19066831.jpg,135,163,844,856
./data/all/4374a09d31427433.jpg,231,682,200,444
./data/all/437d29df1046574d.jpg,64,159,456,481
./data/all/438fe672aa7beb70.jpg,126,160,523,543
./data/all/438fe672aa7beb70.jpg,443,485,492,512
./data/all/438fe672aa7beb70.jpg,612,712,527,553
./data/all/438fe672aa7beb70.jpg,888,948,512,537
./data/all/43987cc5dea0bef8.jpg,229,777,251,623
./data/all/43a34a91a1e1c169.jpg,336,692,513,645
./data/all/43d1f5388ef6586b.jpg,145,200,385,399
./data/all/43e12073cda94182.jpg,294,320,107,118
./data/all/43e347c30923236b.jpg,815,825,276,286
./data/all/43e347c30923236b.jpg,986,1007,251,262
./data/all/43f6f7e0f8e414f3.jpg,641,670,538,561
./data/all/43f6f7e0f8e414f3.jpg,783,815,620,638
./data/all/43f6f7e0f8e414f3.jpg,823,864,555,571
./data/all/43fb61a8e532be86.jpg,124,181,230,254
./data/all/43fb61a8e532be86.jpg,790,875,370,430
./data/all/441306bff578e96e.jpg,351,459,290,334
./data/all/44321e113b518242.jpg,415,536,540,603
./data/all/44321e113b518242.jpg,827,867,308,327
./data/all/4440a00600338234.jpg,201,280,834,861
./data/all/444569aae01320b7.jpg,54,108,413,436
./data/all/444569aae01320b7.jpg,421,482,378,404
./data/all/444569aae01320b7.jpg,772,839,402,428
./data/all/444da04ca2764a28.jpg,400,465,521,537
./data/all/444da04ca2764a28.jpg,755,781,503,516
./data/all/445b51ccbac6bf4f.jpg,174,190,422,429
./data/all/4473ffe2ef7ee9bd.jpg,730,768,388,398
./data/all/4477acbc67158243.jpg,339,666,414,510
./data/all/447cce154b38ce3c.jpg,126,187,310,345
./data/all/447cce154b38ce3c.jpg,943,997,190,212
./data/all/448bbe50653fcb9c.jpg,0,20,391,427
./data/all/448bbe50653fcb9c.jpg,779,844,550,590
./data/all/449d7e8c118f9594.jpg,415,533,354,406
./data/all/44a354232365dc78.jpg,758,817,202,293
./data/all/44be97d04862e3b2.jpg,2,94,387,410
./data/all/44e145a0f35ee681.jpg,714,744,282,308
./data/all/44e145a0f35ee681.jpg,912,955,312,339
./data/all/44e1e7cee52286d7.jpg,273,310,820,833
./data/all/44e1e7cee52286d7.jpg,543,580,827,849
./data/all/4506e5b08c2d460c.jpg,699,755,172,200
./data/all/4508498b1981cb53.jpg,279,771,300,433
./data/all/4508498b1981cb53.jpg,900,1021,360,552
./data/all/450ae8b473c30043.jpg,452,511,456,470
./data/all/450ae8b473c30043.jpg,697,747,485,498
./data/all/450f888ec13a5e28.jpg,346,544,520,598
./data/all/451a239ac784e4bd.jpg,0,32,345,368
./data/all/452ccdde7fcbe8b9.jpg,254,279,385,399
./data/all/452ccdde7fcbe8b9.jpg,440,485,457,482
./data/all/452cfd061f6df2c6.jpg,278,374,218,264
./data/all/45386ee018032ff6.jpg,950,968,493,504
./data/all/45390fefa98a3555.jpg,122,223,439,509
./data/all/45390fefa98a3555.jpg,910,956,272,309
./data/all/453e18e0a7746f20.jpg,391,407,414,425
./data/all/453e18e0a7746f20.jpg,587,606,442,454
./data/all/4540076b317e318c.jpg,54,115,489,506
./data/all/4540076b317e318c.jpg,200,240,445,452
./data/all/4540076b317e318c.jpg,381,401,426,432
./data/all/4540076b317e318c.jpg,917,955,442,455
./data/all/454407186cc35881.jpg,423,560,295,385
./data/all/4556e4686982a304.jpg,947,988,560,576
./data/all/45613564c2e629fc.jpg,65,126,595,668
./data/all/456a3b279192bf04.jpg,227,852,178,438
./data/all/458b07068580f817.jpg,293,567,219,316
./data/all/45c4ca3ed5e30ab7.jpg,372,413,187,212
./data/all/45ed22c18f4dbca1.jpg,1,84,674,717
./data/all/45ed22c18f4dbca1.jpg,679,765,683,718
./data/all/45fbd38a1bb788f5.jpg,118,152,500,528
./data/all/461339da9203da6a.jpg,690,741,667,701
./data/all/461809ee9adefbd3.jpg,13,71,423,451
./data/all/4623d6749c12956c.jpg,232,291,553,569
./data/all/4623d6749c12956c.jpg,738,782,511,527
./data/all/46271518b20bc971.jpg,17,45,298,316
./data/all/46271518b20bc971.jpg,187,219,316,329
./data/all/46271518b20bc971.jpg,407,449,332,348
./data/all/46271518b20bc971.jpg,744,808,379,398
./data/all/463ab4995133b0b6.jpg,255,289,704,736
./data/all/4657b3eaa227a4c2.jpg,853,928,184,220
./data/all/466990433e542354.jpg,819,898,278,352
./data/all/468efef9c99b8142.jpg,131,155,524,537
./data/all/469160393f11d436.jpg,50,96,674,694
./data/all/46e4bd724b64b3a8.jpg,564,699,491,562
./data/all/46fb3d0fc2c19e4f.jpg,446,484,556,574
./data/all/470534166c174d79.jpg,473,552,444,484
./data/all/4716e3182f29c427.jpg,691,803,548,577
./data/all/4725f1c15fa620fd.jpg,27,535,399,597
./data/all/4736664640af029e.jpg,290,404,448,520
./data/all/4736664640af029e.jpg,917,953,211,223
./data/all/4745d52ded8f93fc.jpg,473,572,480,513
./data/all/476449bc91255ce6.jpg,135,224,434,518
./data/all/476862955eade255.jpg,421,627,560,609
./data/all/47780d6a7021d988.jpg,237,403,792,861
./data/all/4786c65fd6afaae6.jpg,321,407,569,601
./data/all/478cfd58cd1d4ab4.jpg,0,86,631,766
./data/all/479012386aa308fb.jpg,714,781,388,406
./data/all/479043d19fdb741c.jpg,662,731,437,453
./data/all/4795c08354607bd6.jpg,447,592,235,305
./data/all/47b976afcdaff6fa.jpg,163,261,317,388
./data/all/47c1e6eb4fe7b8c2.jpg,39,79,582,622
./data/all/47c357ec52399b99.jpg,823,839,339,350
./data/all/47c357ec52399b99.jpg,920,941,360,374
./data/all/47d351e7dfeaf20d.jpg,29,994,335,554
./data/all/47f2d3efac2c19bd.jpg,387,396,415,424
./data/all/48133c9529776b6c.jpg,276,447,361,466
./data/all/48271db95ff3670c.jpg,30,952,224,684
./data/all/482fc7a8e76df6ca.jpg,0,56,610,650
./data/all/48445630bd0c76e6.jpg,92,143,523,534
./data/all/485332933fc2c62a.jpg,458,546,824,854
./data/all/4853a63d92070a5c.jpg,90,111,365,374
./data/all/4853a63d92070a5c.jpg,922,1023,519,566
./data/all/485a542db5576a98.jpg,828,864,410,424
./data/all/4860112f3770f577.jpg,215,282,625,661
./data/all/4860112f3770f577.jpg,437,487,534,562
./data/all/4860112f3770f577.jpg,684,777,550,580
./data/all/4860112f3770f577.jpg,983,1016,519,543
./data/all/488f7d1835aceb66.jpg,195,318,411,512
./data/all/488f7d1835aceb66.jpg,848,868,212,235
./data/all/4892d6e842f9d3f1.jpg,959,1022,527,545
./data/all/2bb60e198b58847f.jpg,139,190,322,352
./data/all/2bb60e198b58847f.jpg,230,367,639,689
./data/all/2c9b3c365aa3ed8f.jpg,35,172,592,631
./data/all/2c9b3c365aa3ed8f.jpg,737,776,459,472
./data/all/2de079531d941035.jpg,624,666,483,549
./data/all/2ea4d8827720c761.jpg,436,624,451,519
./data/all/2fbee90a079c848c.jpg,295,384,424,473
./data/all/30b99ba33a4a4be0.jpg,327,355,508,526
./data/all/31fb447ce4a25850.jpg,636,652,546,551
./data/all/336d125bbaf4dcb8.jpg,582,860,448,529
./data/all/34728f52ef4e3a1a.jpg,778,895,226,274
./data/all/3566de02e87bd9e4.jpg,504,598,376,433
./data/all/365054866af7f7e8.jpg,173,211,461,473
./data/all/365054866af7f7e8.jpg,422,447,443,448
./data/all/365054866af7f7e8.jpg,542,560,421,427
./data/all/365054866af7f7e8.jpg,688,709,455,467
./data/all/370147f5e123a17c.jpg,34,86,586,609
./data/all/381233ba551661ad.jpg,595,622,104,118
./data/all/38e8cd2a8247ec93.jpg,917,997,434,462
./data/all/48b68ef885ed8dd7.jpg,81,101,221,242
./data/all/48ba2b5d8bb78b53.jpg,309,514,402,459
./data/all/48bb461663d38f38.jpg,193,220,229,242
./data/all/48bb461663d38f38.jpg,280,296,161,168
